std_inchi_key,receptor_name,Standard_Value,pChEMBL_Value
ISNMOIVTZCAIGR-PFLPKTOKSA-N,ERa,0.5,9.3
ISNMOIVTZCAIGR-PFLPKTOKSA-N,ERb,56.0,7.25
ISNMOIVTZCAIGR-TZGRGIEFSA-N,ERa,0.6,9.22
ISNMOIVTZCAIGR-TZGRGIEFSA-N,ERb,33.0,7.48
ISQZMGYHUDJDRI-NRUITVPNSA-N,ERa,92.5,7.485
ISSMOFDSASESSU-WZQNMIHXSA-N,ERa,1.0,9.0
ISSMOFDSASESSU-WZQNMIHXSA-N,ERb,33.0,7.48
ISUIWCANDDGALY-UHFFFAOYSA-N,ERb,371.24,6.43
ISVCAFNMNCASTQ-UHFFFAOYSA-N,AR,1.7,8.77
ISXDIHCPFKHOFE-UHFFFAOYSA-N,ERa,80.0,7.1
ITCRYTWKRKCGDZ-SFHVURJKSA-N,PR,25.0,7.6
ITCWMUJOITWVFO-UHFFFAOYSA-N,ERa,8400.0,5.08
ITEDDYPYHIHWHC-UHFFFAOYSA-N,PR,301.0,6.52
ITLZDTIQEGWJCV-UHFFFAOYSA-N,ERa,36.05,8.075
ITLZDTIQEGWJCV-UHFFFAOYSA-N,ERb,1416.67,5.85
ITMUPSFMXVHHMX-UHFFFAOYSA-N,ERa,5.2,8.28
ITMUPSFMXVHHMX-UHFFFAOYSA-N,ERb,18.5,7.73
ITPRIYXWIRLFSY-UHFFFAOYSA-N,ERa,282.01,6.66
ITPRIYXWIRLFSY-UHFFFAOYSA-N,ERb,235.945,6.73
ITPVBYCHHVQBJU-UHFFFAOYSA-N,ERa,385.0,6.42
ITPVBYCHHVQBJU-UHFFFAOYSA-N,ERb,44.0,7.36
ITUJADZBZLVYSO-HXUWFJFHSA-N,AR,9940.0,5.0
ITUJADZBZLVYSO-HXUWFJFHSA-N,MR,4.1,8.39
ITUJADZBZLVYSO-HXUWFJFHSA-N,PR,831.0,6.08
ITWVYQQVUWNEIY-UHFFFAOYSA-N,ERa,15.0,7.82
ITWVYQQVUWNEIY-UHFFFAOYSA-N,ERb,67.0,7.17
ITYGYRHLKWYXFV-UHFFFAOYSA-N,ERb,4149.61,5.38
ITZQFAJJAIZIOH-UHFFFAOYSA-N,GR,14000.0,4.85
IUDWLWLSWMQDHX-UHFFFAOYSA-N,AR,216.0,6.67
IUGIFMBKADQHGI-UHFFFAOYSA-N,GR,19.0,7.72
IUJDPFDOZKFDED-UHFFFAOYSA-N,MR,37.0,7.43
IUNQMQGEALWGST-OAQYLSRUSA-N,MR,9.4,8.03
IUNQMQGEALWGST-OAQYLSRUSA-N,PR,1520.0,5.82
IUOHWOUDFIBXAH-JTSKRJEESA-N,GR,1.0,9.01
IUOHWOUDFIBXAH-JTSKRJEESA-N,PR,33330.0,4.48
IUQFERNLYKKFJP-UHFFFAOYSA-N,PR,30.95,7.51
IUSGOTPGJYTAOR-YQSLAPMBSA-N,GR,18.8,7.73
IUVYCDXFDXMSHU-UHFFFAOYSA-N,ERa,1410.0,5.85
IUVYCDXFDXMSHU-UHFFFAOYSA-N,ERb,4.9,8.31
IUXAJJWCPLUGKF-VWLOTQADSA-N,GR,2.6,8.59
IUZLJINKZUDVPA-UHFFFAOYSA-N,ERa,1100.0,5.96
IUZLJINKZUDVPA-UHFFFAOYSA-N,ERb,6200.0,5.21
IUZRAMZCEBNUIK-UHFFFAOYSA-N,AR,64.0,7.19
IUZRAMZCEBNUIK-UHFFFAOYSA-N,PR,8.5,8.07
IVDZZFZQSNMSMN-JZWVFAODSA-N,GR,10.2,7.99
IVIUREYWLIBJBY-UHFFFAOYSA-N,AR,50000.0,4.3
IVJIWGTXXHDRCU-UHFFFAOYSA-N,ERa,30.0,7.52
IVJIWGTXXHDRCU-UHFFFAOYSA-N,ERb,2.3,8.64
IVLBXYAEHGMERI-UHFFFAOYSA-N,GR,11.0,7.96
IVLRQLIWEVLAQF-NRJJLHBYSA-N,AR,277.5,6.5600000000000005
IVLRQLIWEVLAQF-NRJJLHBYSA-N,GR,996.0,6.18
IVLRQLIWEVLAQF-NRJJLHBYSA-N,MR,519.5,6.705
IVLRQLIWEVLAQF-NRJJLHBYSA-N,PR,482.0,6.390000000000001
IVTZIFNECBQKHV-LOSJGSFVSA-N,ERa,1.4,8.85
IVTZIFNECBQKHV-LOSJGSFVSA-N,ERb,31.0,7.51
IWBKLHQHASKKSJ-UHFFFAOYSA-N,PR,320.0,6.5
IWBXUEKYWMDNQJ-GPYKOTTCSA-N,AR,113.0,7.44
IWCSBQHXPCTZJT-FMRSBHEDSA-N,AR,66.5,7.705
IWDLFWORFMDTLN-UHFFFAOYSA-N,ERa,225.0,6.65
IWDLFWORFMDTLN-UHFFFAOYSA-N,ERb,1.15,8.94
IWGSIBVXIPLFAD-XGJLPXJKSA-N,ERa,495.0,6.3
IWGSIBVXIPLFAD-XGJLPXJKSA-N,ERb,80.0,7.1
IWHBLELASFWFGJ-HXQQJGOBSA-N,AR,8892.0,5.05
IWHBLELASFWFGJ-HXQQJGOBSA-N,GR,1758.0,5.75
IWHBLELASFWFGJ-HXQQJGOBSA-N,MR,124.0,6.91
IWHBLELASFWFGJ-HXQQJGOBSA-N,PR,29424.0,4.53
IWKDSKQEBMNILM-SFHVURJKSA-N,PR,10.0,8.0
IWLVKMBTKXUYBQ-UHFFFAOYSA-N,ERa,9.0,8.05
IWLVKMBTKXUYBQ-UHFFFAOYSA-N,ERb,6280.0,5.95
IWNSXOHBVCNFHY-RFXJPFPRSA-N,AR,595.0,6.359999999999999
IWNSXOHBVCNFHY-RFXJPFPRSA-N,PR,210.0,6.68
IWOGIWNWSAFOMC-UHFFFAOYSA-N,ERa,80.0,7.1
IWPFPWFVJKESEG-UHFFFAOYSA-N,AR,64.3,7.67
IWTKLSNKJDHVML-UHFFFAOYSA-N,GR,110.0,6.975
IWVQWKVSZZNDKW-UHFFFAOYSA-N,GR,216.0,6.67
IWXJZZOYVNLIOY-OPOLKJFUSA-N,ERa,28.0,7.55
IXAUZZLGXQQMMN-UHFFFAOYSA-N,ERa,1.0,9.0
IXAXEADAFHYHSQ-UHFFFAOYSA-N,GR,15.0,7.92
IXAZIQYAFRPNHY-UHFFFAOYSA-N,PR,49.75,7.470000000000001
IXDNGVLGGCIRDA-UHFFFAOYSA-N,AR,1490.0,5.83
IXDZDBJPHDLWFJ-JYRCXFKTSA-N,MR,800.0,6.1
IXFDLQUPUPGSAZ-UHFFFAOYSA-N,ERa,200.0,6.7
IXHKQKNNYNMMIN-HHHXNRCGSA-N,ERa,6.6,8.18
IXHKQKNNYNMMIN-HHHXNRCGSA-N,ERb,2954.0,5.53
IXJFDCWNBWBFHL-UHFFFAOYSA-N,ERb,30.14,7.52
IXKATZGQFWKGLK-UHFFFAOYSA-N,ERa,343.0,6.46
IXKATZGQFWKGLK-UHFFFAOYSA-N,ERb,10.0,8.0
IXOFUEHJXADDKF-MHZLTWQESA-N,GR,10.0,8.0
IXRAACONZDEXAL-UHFFFAOYSA-N,ERa,2260.0,5.65
IXRAACONZDEXAL-UHFFFAOYSA-N,ERb,156.0,6.81
IXTYIAPVUSDHLB-SQGPQFPESA-N,ERa,6.11,8.21
IXTYIAPVUSDHLB-SQGPQFPESA-N,ERb,0.88,9.06
IXWFAFWFPQSZBU-TZDXYYDNSA-N,GR,61.3,7.21
IXYSLEXWSXUKCP-UHFFFAOYSA-N,ERa,11600.0,4.94
IXYSLEXWSXUKCP-UHFFFAOYSA-N,ERb,180.0,6.75
IXYSZBKYKAOXFJ-QRVIBDJDSA-N,GR,3.4,8.47
IYBLVRRCNVHZQJ-UHFFFAOYSA-N,AR,835.88,6.08
IYDIHSIXQJYISI-VSKRKVRLSA-N,GR,6.6,8.18
IYIBSFQMWALFFX-UHFFFAOYSA-N,GR,4.9,8.31
IYIBSFQMWALFFX-UHFFFAOYSA-N,MR,527.0,6.28
IYNXXGFYAYCLRB-UHFFFAOYSA-N,ERb,13880.77,4.86
IYODNHMEDVODPU-UHFFFAOYSA-N,GR,370.0,6.43
IYPFZXICSMWJPY-UHFFFAOYSA-N,ERa,31.2,7.51
IYPFZXICSMWJPY-UHFFFAOYSA-N,ERb,16.4,7.79
IYPUUNMLLKLEOH-UHFFFAOYSA-N,ERa,174.0,7.115
IYSJAKSFBLSTEX-ACSYHNTCSA-N,MR,82.0,7.09
IZCCDNZJRXULSI-UHFFFAOYSA-N,GR,1250.0,5.9
IZCIDCXQRIZGGM-UHFFFAOYSA-N,AR,37.0,7.43
IZDODIODWAEILT-UHFFFAOYSA-N,PR,85.0,7.07
IZDURIQMUBTERE-UHFFFAOYSA-N,ERb,19995.95,4.7
IZJGCKTWAAYCMH-ISHSIDMNSA-N,AR,130.0,6.89
IZJGCKTWAAYCMH-ISHSIDMNSA-N,PR,760.0,6.12
IZLPIICHZOQKTM-UHFFFAOYSA-N,ERa,15.135,8.545
IZMLMXPILRMTIR-UHFFFAOYSA-N,PR,3.9,8.41
IZNCORCIMUTPOK-UHFFFAOYSA-N,GR,1950.0,5.71
IZWUROUYRITPQX-UHFFFAOYSA-N,ERa,1140.0,5.94
IZWUROUYRITPQX-UHFFFAOYSA-N,ERb,100.0,7.0
IZXPVMNCUBQKMG-UHFFFAOYSA-N,ERa,1200.0,5.92
IZXPVMNCUBQKMG-UHFFFAOYSA-N,ERb,5800.0,5.24
JADLZJQKHPGJHN-UHFFFAOYSA-N,ERa,4.0,8.4
JADLZJQKHPGJHN-UHFFFAOYSA-N,ERb,282.5,6.585
JAIMJXGXUAMLRL-GREDWINRSA-N,AR,42.9,8.085
JAIMJXGXUAMLRL-GREDWINRSA-N,GR,1812.0,5.74
JALVESJFBAIXDX-UHFFFAOYSA-N,ERa,33316.3,4.48
JAPBAKGEKZXGRM-UHFFFAOYSA-N,PR,5.6114999999999995,8.25
JAVIIUAYGNOEAR-NRZUKODWSA-N,ERa,0.5,9.3
JAVIIUAYGNOEAR-NRZUKODWSA-N,ERb,0.6,9.22
JAWCHRNRHSJRGG-YIXHJXPBSA-N,ERa,647.0,6.19
JAWIDLAPCJNQSQ-YIXHJXPBSA-N,ERa,43.0,7.37
JBCHKQOUNUPIOV-UHFFFAOYSA-N,GR,656.0,6.18
JBCMJMNWLFZJNV-UHFFFAOYSA-N,AR,407.0,6.39
JBDOSUUXMYMWQH-UHFFFAOYSA-N,GR,11202.0,4.984999999999999
JBDSUQUPGGSFHW-UHFFFAOYSA-N,ERa,30606.71,4.51
JBHNSKHKWQLGNV-UHFFFAOYSA-N,AR,110.0,6.96
JBHNSKHKWQLGNV-UHFFFAOYSA-N,PR,23.0,7.64
JBIMYQPMDQEGTO-UHFFFAOYSA-N,ERa,163.0,6.79
JBIMYQPMDQEGTO-UHFFFAOYSA-N,ERb,6.0,8.22
JBLXKQXOMQCOFQ-UHFFFAOYSA-N,AR,273.0,6.56
JBQQHKBRQFMPOV-SGANQWHYSA-N,MR,230.0,6.64
JBTVTEFBQUVIRK-PPHZAIPVSA-N,GR,0.05,10.3
JBUPHAJHSUMMAJ-ZQMYSKGWSA-N,AR,5.5,8.5
JBVCEBBXSZWYMY-UHFFFAOYSA-N,ERb,21631.12,4.67
JBYMAMMMXLMWFU-UHFFFAOYSA-N,AR,6525.0,5.18
JBYMAMMMXLMWFU-UHFFFAOYSA-N,GR,19.0,7.72
JBYMAMMMXLMWFU-UHFFFAOYSA-N,MR,22897.0,4.64
JBYMAMMMXLMWFU-UHFFFAOYSA-N,PR,3355.0,5.47
JCALLKISTWQDGT-UHFFFAOYSA-N,ERa,2420.0,5.62
JCALLKISTWQDGT-UHFFFAOYSA-N,ERb,42.5,7.37
JCAYGZSCOFMVQK-UHFFFAOYSA-N,PR,2.25,8.785
JCCDHDXGTMQIQD-UHFFFAOYSA-N,AR,730.0,6.14
JCLWLTZDKYNAQH-UHFFFAOYSA-N,AR,519.0,6.29
JCMOCGVRZVEPSS-FQEVSTJZSA-N,ERa,503.0,6.3
JCMOCGVRZVEPSS-FQEVSTJZSA-N,ERb,244.0,6.61
JCTTXRHAVWZMKY-UHFFFAOYSA-N,ERa,2400.0,5.62
JCVYPVZPQQGQIH-UHFFFAOYSA-N,AR,229.0,6.64
JDAKJOKHVHDECZ-UHFFFAOYSA-N,ERb,8070.435,5.305
JDHUDWCHCQEQBK-UHFFFAOYSA-N,AR,61.2,7.21
JDJYVQUSVHXJHY-FQEVSTJZSA-N,ERa,392.0,6.41
JDJYVQUSVHXJHY-FQEVSTJZSA-N,ERb,69.0,7.16
JDKCAGQJNLGYHF-UHFFFAOYSA-N,ERa,9918.18,5.0
JDLFGDLBJAKKML-XCRWMPKNSA-N,GR,35.55,7.46
JDWLYJIAXKLEJX-UHFFFAOYSA-N,AR,202.0,6.7
JDXONFGBSUBGTN-UHFFFAOYSA-N,AR,153.0,6.82
JEEWRTJYBDZVBA-UHFFFAOYSA-N,ERb,6877.37,5.16
JEKLOWJNFQMNLW-NKWVEPMBSA-N,AR,6.0,8.22
JEMHPFWVOVZKFL-UHFFFAOYSA-N,PR,66.0,7.18
JERBFTSQEGKSTK-UHFFFAOYSA-N,GR,21.0,7.68
JFAPWHFLWHCJTQ-JYRCXFKTSA-N,MR,42.0,7.38
JFBQVFCNTWRGTG-UHFFFAOYSA-N,GR,29.0,7.54
JFBQVFCNTWRGTG-UHFFFAOYSA-N,MR,2484.0,5.61
JFBQVFCNTWRGTG-UHFFFAOYSA-N,PR,1157.0,5.94
JFEUWHWUEKXKKU-VOTSOKGWSA-N,GR,210.0,6.68
JFEUWHWUEKXKKU-VOTSOKGWSA-N,PR,1300.0,5.89
JFHYFIYBILOOPW-UHFFFAOYSA-N,AR,1000.0,6.0
JFIOVJDNOJYLKP-UHFFFAOYSA-N,ERa,3940.88,5.4
JFIOVJDNOJYLKP-UHFFFAOYSA-N,ERb,8147.15,5.09
JFJKNDANYYIWDV-UHFFFAOYSA-N,ERa,56.55,7.305
JFJKNDANYYIWDV-UHFFFAOYSA-N,ERb,8.334999999999999,8.15
JFLPTBNGLMBWPI-UHFFFAOYSA-N,GR,21.5,7.695
JFMIDTYLHCPZPL-UHFFFAOYSA-N,ERa,37.0,7.43
JFMRDJSHFJJWFS-UHFFFAOYSA-N,GR,58.0,7.35
JFOQAQUJROWDKY-UHFFFAOYSA-N,AR,14.0,7.915
JFUAWXPBHXKZGA-IBGZPJMESA-N,GR,16.65,8.0
JFUAWXPBHXKZGA-IBGZPJMESA-N,MR,210.0,6.68
JFUAWXPBHXKZGA-IBGZPJMESA-N,PR,1200.0,5.92
JFYXSLMZYFZVGC-UHFFFAOYSA-N,AR,2.5,8.6
JGAKOXMSUKTZLQ-UHFFFAOYSA-N,AR,3700.0,5.43
JGAKOXMSUKTZLQ-UHFFFAOYSA-N,MR,54.5,7.265
JGAKOXMSUKTZLQ-UHFFFAOYSA-N,PR,2345.0,5.890000000000001
JGCAPFPVSHXPRA-UHFFFAOYSA-N,AR,118.0,6.93
JGFSAEQPUVZUQS-UHFFFAOYSA-N,AR,27.0,7.57
JGIGPQNAVZRGNQ-HXUWFJFHSA-N,ERa,0.5,9.3
JGIGPQNAVZRGNQ-HXUWFJFHSA-N,ERb,2.4,8.62
JGJPGWCZPKIATB-UHFFFAOYSA-N,ERa,34.0,7.47
JGJPGWCZPKIATB-UHFFFAOYSA-N,ERb,4.0,8.4
JGKCAKXTJGJFBV-JOCHJYFZSA-N,MR,25.6,7.59
JGKCAKXTJGJFBV-JOCHJYFZSA-N,PR,2010.0,5.7
JGLXEUNGCCJCDK-UPHHSBJESA-N,GR,2.0,8.7
JGNFLKAWLFBPNJ-UHFFFAOYSA-N,AR,0.4,9.4
JGQLLDIWLMISSP-UHFFFAOYSA-N,AR,6.6,8.18
JGRUTEFDDMITEO-UHFFFAOYSA-N,ERa,7512.12,5.12
JGSDGCJDAQYFJJ-UHFFFAOYSA-N,GR,5770.0,5.24
JGVJUNPUAPGHCQ-UHFFFAOYSA-N,MR,190.0,6.72
JGVQGSRFINOHGY-LYIYLXCWSA-N,GR,3.05,8.555
JGYNBZUWTGQZNY-UHFFFAOYSA-N,ERb,17302.385,4.77
JHABLDGSUDJNGT-UHFFFAOYSA-N,ERa,436.0,6.36
JHABLDGSUDJNGT-UHFFFAOYSA-N,ERb,41.0,7.39
JHGHNHLKUJDBRE-UHFFFAOYSA-N,ERa,634.0,6.2
JHGHNHLKUJDBRE-UHFFFAOYSA-N,ERb,52.0,7.28
JHHHZYZPKIPNPQ-UHFFFAOYSA-N,PR,26.2,7.58
JHKKWBHGUKVOET-UHFFFAOYSA-N,PR,2800.0,5.55
JHLDEYNXSFQQBA-UHFFFAOYSA-N,ERa,28766.07,4.54
JHNPBNMMBIQXHB-UHFFFAOYSA-N,AR,12.0,7.92
JHOZVRGNIYFYHE-UHFFFAOYSA-N,ERa,117.0,6.93
JHOZVRGNIYFYHE-UHFFFAOYSA-N,ERb,5.0,8.3
JHRCZSAGRUZCAI-ANYOKISRSA-N,ERa,230.0,6.64
JHRCZSAGRUZCAI-ANYOKISRSA-N,ERb,980.0,6.01
JHSIYEMVECEFSJ-UHFFFAOYSA-N,ERa,883.0,6.05
JHSIYEMVECEFSJ-UHFFFAOYSA-N,ERb,13.4,7.87
JHTAVPGZAPVPGG-UHFFFAOYSA-N,ERa,0.22,9.66
JHTAVPGZAPVPGG-UHFFFAOYSA-N,ERb,9.07,8.04
JHVNCHPEBJKDDS-UHFFFAOYSA-N,PR,15800.0,4.8
JICOGKJOQXTAIP-UHFFFAOYSA-N,ERa,37.0,7.535
JICOGKJOQXTAIP-UHFFFAOYSA-N,ERb,40.0,7.4
JIERHZBSCFUZJJ-UHUGOGIASA-N,AR,2400.0,5.62
JIERHZBSCFUZJJ-UHUGOGIASA-N,GR,5800.0,5.24
JIERHZBSCFUZJJ-UHUGOGIASA-N,MR,26.0,7.58
JIERHZBSCFUZJJ-UHUGOGIASA-N,PR,4200.0,5.38
JIGSXDRQEJZDLK-UHFFFAOYSA-N,GR,2.1,8.68
JIIWCWFJGYMRQX-UHFFFAOYSA-N,ERb,11277.005,5.115
JIJPAWIWJLCFNW-UHFFFAOYSA-N,ERa,28.74,8.035
JIJPAWIWJLCFNW-UHFFFAOYSA-N,ERb,139.995,6.9
JIJUNVBLNUUGJC-UHFFFAOYSA-N,ERb,3129.21,5.5
JIKFLEZNTIZKCI-UHFFFAOYSA-N,AR,648.0,6.19
JIKFLEZNTIZKCI-UHFFFAOYSA-N,GR,523.0,6.28
JIKFLEZNTIZKCI-UHFFFAOYSA-N,MR,849.0,6.07
JIKFLEZNTIZKCI-UHFFFAOYSA-N,PR,0.214,9.67
JIKHATGBFZSJGW-UHFFFAOYSA-N,PR,317.0,6.5
JINODYMSFZBLPV-UHFFFAOYSA-N,AR,4600.0,5.34
JIOPEUGNEUNFGD-UHFFFAOYSA-N,ERa,1210.0,5.92
JIOPEUGNEUNFGD-UHFFFAOYSA-N,ERb,28.0,7.55
JISNDAMZBNGEAC-UHFFFAOYSA-N,ERa,6.5,8.19
JISNDAMZBNGEAC-UHFFFAOYSA-N,ERb,1.2,8.92
JISYSMSPJFEHHM-UHFFFAOYSA-N,ERa,180.0,6.75
JISYSMSPJFEHHM-UHFFFAOYSA-N,ERb,90.0,7.05
JITIYKVPTGBVMR-UHFFFAOYSA-N,ERa,6709.28,5.17
JIURUTVNHCLKEW-UHFFFAOYSA-N,ERa,3818.74,5.42
JIXOXKZNTPAKSI-UHFFFAOYSA-N,PR,24.7,7.61
JIZKVJIMQBNEJT-UHFFFAOYSA-N,ERb,57.0,7.24
JJBGOTRJBHAAQW-UHFFFAOYSA-N,GR,355.0,6.45
JJBGOTRJBHAAQW-UHFFFAOYSA-N,PR,330.0,6.48
JJEZTPUKKJWQRO-UHFFFAOYSA-N,AR,58.0,7.24
JJGBHIULHLZNIW-UHFFFAOYSA-N,ERa,100.0,7.0
JJGDCOFMYMNIND-UHFFFAOYSA-N,GR,74.0,7.32
JJGPUDPULDGWTR-UHFFFAOYSA-N,ERa,4245.0,5.37
JJGPUDPULDGWTR-UHFFFAOYSA-N,ERb,936.0,6.03
JJIMFZACOOJEFI-UHFFFAOYSA-N,AR,1300.0,5.89
JJJXMWVSBHMOBI-UHFFFAOYSA-N,GR,973.0,6.779999999999999
JJKLUPLZOHTREM-UHFFFAOYSA-N,ERa,9413.4,5.03
JJKLUPLZOHTREM-UHFFFAOYSA-N,ERb,3941.015,6.27
JJKRJVYCNAXILF-LMFCIFFHSA-N,GR,1.5,8.82
JJNJEXAKZLBHGG-UHFFFAOYSA-N,ERa,33.4,7.48
JJPAJQLMLIXBNX-UHFFFAOYSA-N,PR,3.3,8.48
JJPHBYNIHFCDRZ-JCEIUHPQSA-N,GR,1.69,8.77
JJRHZGGFNFBSQM-UHFFFAOYSA-N,ERa,71.3,7.3100000000000005
JJRHZGGFNFBSQM-UHFFFAOYSA-N,ERb,689.0,6.265000000000001
JJSZJRHRVRGDNH-UHFFFAOYSA-N,GR,54.0,7.27
JJSZJRHRVRGDNH-UHFFFAOYSA-N,MR,775.0,6.11
JKBQDIAWGDKQHW-UHFFFAOYSA-N,GR,320.0,6.5
JKBQDIAWGDKQHW-UHFFFAOYSA-N,MR,210.0,6.68
JKCIMYYCDWBLIR-UHFFFAOYSA-N,AR,116.0,6.94
JKCIXMFRPFCAET-YFOXYIJOSA-N,ERa,13.0,7.89
JKEDBSFCSXLTKC-UHFFFAOYSA-N,PR,2600.0,5.58
JKFPKBXFEMXZBL-UHFFFAOYSA-N,ERa,141.0,6.85
JKFPKBXFEMXZBL-UHFFFAOYSA-N,ERb,1.8,8.74
JKIQCSFZBAXVLB-UHFFFAOYSA-N,ERa,855.0,6.07
JKIQCSFZBAXVLB-UHFFFAOYSA-N,ERb,425.0,6.37
JKKYDDVIHYJRRB-KRWDZBQOSA-N,PR,12.0,7.92
JKMJQRRLCJXPOK-QWHCGFSZSA-N,AR,4.6,8.34
JKPOACVGQYPLBU-UHFFFAOYSA-N,GR,10.0,8.0
JKPOACVGQYPLBU-UHFFFAOYSA-N,MR,120.0,6.92
JKPOACVGQYPLBU-UHFFFAOYSA-N,PR,240.0,6.62
JKQWXQJQOWSJLP-UHFFFAOYSA-N,AR,1.585,8.8
JKRNYSMGLKKINP-ULKQKBTCSA-N,ERb,2651.11,5.58
JKVAFNSXXFFLKN-UHFFFAOYSA-N,ERa,2.5,8.6
JKVAFNSXXFFLKN-UHFFFAOYSA-N,ERb,0.91,9.04
JKXQNLJIDQSBHK-UHFFFAOYSA-N,GR,1200.0,5.92
JKZSPLAIVMVYOI-DDZBPUEBSA-N,GR,28.6,7.54
JKZZLUQCUCEIFL-UHFFFAOYSA-N,ERa,366.0,6.44
JKZZLUQCUCEIFL-UHFFFAOYSA-N,ERb,329.0,6.48
JLALBSSBYZKONR-UHFFFAOYSA-N,ERa,159.0,6.8
JLALBSSBYZKONR-UHFFFAOYSA-N,ERb,7.2,8.14
JLBWVMFXRQDHTB-BRWVUTQVSA-N,GR,102.45,7.505000000000001
JLDZTKAOOLXEIR-UHFFFAOYSA-N,ERa,2640.0,5.58
JLDZTKAOOLXEIR-UHFFFAOYSA-N,ERb,560.0,6.25
JLKOGSSZSBFPNY-UHFFFAOYSA-N,AR,2660.0,5.58
JLKOGSSZSBFPNY-UHFFFAOYSA-N,GR,4.7,8.33
JLKOGSSZSBFPNY-UHFFFAOYSA-N,MR,1682.0,5.77
JLLCRFBLBHRZAH-UHFFFAOYSA-N,GR,216.0,6.67
JLMKYNGLORSHHP-UHFFFAOYSA-N,GR,83.0,7.08
JLMKYNGLORSHHP-UHFFFAOYSA-N,MR,700.0,6.16
JLMKYNGLORSHHP-UHFFFAOYSA-N,PR,4200.0,5.38
JLOZHSNYHDAVSC-UHFFFAOYSA-N,AR,572.0,6.24
JLVDPPIAEWJQPN-FCHUYYIVSA-N,ERa,1700.0,5.77
JLVDPPIAEWJQPN-FCHUYYIVSA-N,ERb,600.0,6.22
JMBHKKUKLYMEPC-QHCPKHFHSA-N,GR,117.5,6.965
JMCNSTVMYJKSPB-UHFFFAOYSA-N,GR,1125.0,5.95
JMEHAGWFVONUHH-IPKWIYIUSA-N,GR,4.05,8.45
JMEYDSHPKCSIJC-UHFFFAOYSA-N,AR,1989.1399999999999,5.705
JMIVNGZUHMVISM-SIBVEZHUSA-N,GR,44.0,7.36
JMQHXTPOQFKWGS-UHFFFAOYSA-N,ERa,60.0,7.22
JMQRCCQUKFLXLF-UHFFFAOYSA-N,ERa,1256.1100000000001,5.93
JMQRCCQUKFLXLF-UHFFFAOYSA-N,ERb,255.64,6.59
JMROMRUWLLLAJR-RKOGDMNLSA-N,GR,8.4,8.08
JMSHBDSUSOGKTP-UHFFFAOYSA-N,ERa,0.25,9.6
JMSHBDSUSOGKTP-UHFFFAOYSA-N,ERb,35.0,7.46
JMUPKDBUVCZLQS-UHFFFAOYSA-N,PR,3.0,8.635000000000002
JMVAFHCDNYMVNS-UHFFFAOYSA-N,ERa,10404.85,4.98
JNFBIQLNLGEUPP-UHFFFAOYSA-N,AR,289.75,7.22
JNHLYPWCTQUAEJ-XHCCPWGMSA-N,MR,240.0,6.62
JNHSRGXMKPJTEV-UHFFFAOYSA-N,ERa,17183.79,4.76
JNJFNFCZHXIGJI-SUMWQHHRSA-N,PR,4.3,8.37
JNJFNFCZHXIGJI-UHFFFAOYSA-N,PR,43.0,7.37
JNJSRSUVKCYZLN-UHFFFAOYSA-N,GR,13.5,7.9
JNKRRWINMVLNQY-UHFFFAOYSA-N,AR,9.0,8.05
JNKVVULKSRWDGT-UHFFFAOYSA-N,ERa,29986.4,4.52
JNNJFIIQFCFXID-UHFFFAOYSA-N,GR,892.0,6.05
JNOHYAULZURALP-UHFFFAOYSA-N,AR,1518.0,5.82
JNOHYAULZURALP-UHFFFAOYSA-N,GR,2781.0,5.56
JNOHYAULZURALP-UHFFFAOYSA-N,PR,469.5,6.46
JNVXGMYPPRIDPE-UHFFFAOYSA-N,AR,354.0,6.45
JNVZVWKNRMMCCX-HAQNSBGRSA-N,PR,107.0,6.97
JOBHPNMZPULXCR-XZXJUTCTSA-N,AR,1769.0,5.75
JOBHPNMZPULXCR-XZXJUTCTSA-N,ERa,5155.0,5.29
JOBHPNMZPULXCR-XZXJUTCTSA-N,ERb,132.0,6.88
JOCGYNKOMBFRII-UHFFFAOYSA-N,ERa,1900.0,5.72
JOCGYNKOMBFRII-UHFFFAOYSA-N,ERb,1530.0,5.82
JOCQGPAPUMPYTP-UHFFFAOYSA-N,AR,320.0,6.5
JOCQGPAPUMPYTP-UHFFFAOYSA-N,PR,18.0,7.75
JOKSTUOBIDRFAU-UHFFFAOYSA-N,AR,631.75,6.42
JOPMKALSBFBJLF-LEWJYISDSA-N,ERa,1820.0,5.74
JOPMKALSBFBJLF-LEWJYISDSA-N,ERb,470.0,6.33
JOWURAUWDXAHSR-SFQUDFHCSA-N,ERa,10.0,8.0
JOWURAUWDXAHSR-SFQUDFHCSA-N,ERb,15.85,7.8
JOXOOTKMEMJWMA-UHFFFAOYSA-N,ERb,19273.8,4.71
JOXWDTFEGLTGOU-NZQSSCRPSA-N,ERa,49.0,7.31
JOZIANFGUFWKJB-UHFFFAOYSA-N,ERa,3120.0,5.51
JOZIANFGUFWKJB-UHFFFAOYSA-N,ERb,44.0,7.36
JPBZIHJMUSXRCT-UHFFFAOYSA-N,GR,150.14999999999998,7.4
JPCGBHOAFKVTOZ-UHFFFAOYSA-N,PR,630.96,6.2
JPJQUEQQVAHJKH-FRKPEAEDSA-N,ERa,26.8,8.25
JPMPZOSFYWJSOX-QPWUGHHJSA-N,ERa,770.0,6.11
JPYHJUWFOMIQNC-UHFFFAOYSA-N,PR,97.0,7.135
